pop,s.region,ms,id,rep,mom,year,surv,leaf.num,leaf.length,rack
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,34
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,35
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,6
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,23
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
